Unnamed: 0,Version,GenBank title,Release date,Organism name,Virus Lineage,Species,Family,Length,Submitters,Strain,Isolate,Geo location,Country,Collection date,Tissue/Specimen/Source,Host,Environmental,CDS count,Artificial,UNVERIFIED,class
OR902765,OR902765.1,"Goose astrovirus strain U50, complete genome",18-DEC-2023,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,7177,"Li,Y., Luo,J., Zhang,F.Y., Shang,J.J., Feng,Y.J., Meng,G., Deng,C.R., Jiang,W.M., Yu,X.H., Liu,G.H. and Liu,H.L.",U50,,China,,19-Jun-2023,tissue,goose,No,3,No,No,Aves
OR902764,OR902764.1,"Goose astrovirus strain U52, complete genome",18-DEC-2023,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,7177,"Li,Y., Luo,J., Zhang,F.Y., Shang,J.J., Feng,Y.J., Meng,G., Deng,C.R., Jiang,W.M., Yu,X.H., Liu,G.H. and Liu,H.L.",U52,,China,,21-Jun-2023,tissue,goose,No,3,No,No,Aves
OR902763,OR902763.1,"Goose astrovirus strain U56, complete genome",18-DEC-2023,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,7177,"Li,Y., Luo,J., Zhang,F.Y., Shang,J.J., Feng,Y.J., Meng,G., Deng,C.R., Jiang,W.M., Yu,X.H., Liu,G.H. and Liu,H.L.",U56,,China,,25-Jun-2023,tissue,goose,No,3,No,No,Aves
OR902762,OR902762.1,"Goose astrovirus strain U61, complete genome",18-DEC-2023,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,7177,"Li,Y., Luo,J., Zhang,F.Y., Shang,J.J., Feng,Y.J., Meng,G., Deng,C.R., Jiang,W.M., Yu,X.H., Liu,G.H. and Liu,H.L.",U61,,China,,10-Jul-2023,tissue,goose,No,3,No,No,Aves
OR902761,OR902761.1,"Goose astrovirus strain Q2001, complete genome",18-DEC-2023,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,7177,"Li,Y., Luo,J., Zhang,F.Y., Shang,J.J., Feng,Y.J., Meng,G., Deng,C.R., Jiang,W.M., Yu,X.H., Liu,G.H. and Liu,H.L.",Q2001,,China,,21-Oct-2023,tissue,goose,No,3,No,No,Aves
OR902760,OR902760.1,"Duck astrovirus strain C1365, complete genome",18-DEC-2023,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,7287,"Li,Y., Luo,J., Zhang,F.Y., Shang,J.J., Feng,Y.J., Meng,G., Deng,C.R., Jiang,W.M., Yu,X.H., Liu,G.H. and Liu,H.L.",C1365,,China,,20-Mar-2023,Throat and anal swabs,goose,No,3,No,No,Aves
OR902759,OR902759.1,"Duck astrovirus strain C1388, complete genome",18-DEC-2023,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,7287,"Li,Y., Luo,J., Zhang,F.Y., Shang,J.J., Feng,Y.J., Meng,G., Deng,C.R., Jiang,W.M., Yu,X.H., Liu,G.H. and Liu,H.L.",C1388,,China,,20-May-2023,Throat and anal swabs,goose,No,3,No,No,Aves
OR898438,OR898438.1,"Canine astrovirus isolate KU_CaAstV_79 capsid protein gene, partial cds",12-DEC-2023,Canine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,859,"Patel,H.A. and Patel,A.C.",,KU_CaAstV_79,India: Gujarat,,23-Jan-2023,rectal swab,Canis lupus familiaris; sex: male,No,1,No,No,
OR898437,OR898437.1,"Canine astrovirus isolate KU_CaAstV_65 capsid protein gene, partial cds",12-DEC-2023,Canine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,729,"Patel,H.A. and Patel,A.C.",,KU_CaAstV_65,India: Gujarat,,16-Jan-2023,rectal swab,Canis lupus familiaris; sex: female,No,1,No,No,
OR898436,OR898436.1,"Canine astrovirus isolate KU_CaAstV_15 capsid protein gene, partial cds",12-DEC-2023,Canine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,675,"Patel,H.A. and Patel,A.C.",,KU_CaAstV_15,India: Gujarat,,29-Dec-2022,rectal swab,Canis lupus familiaris; sex: male,No,1,No,No,
OR852659,OR852659.1,"Avian astrovirus isolate Dl-Nj112022 RNA-dependent RNA polymerase gene, partial cds",12-DEC-2023,Avian astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,351,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,Dl-Nj112022,China,,Nov-2022,swab,Hierococcyx sparverioides,No,1,No,No,Aves
OR852658,OR852658.1,"Avian astrovirus isolate YN-Km122022 RNA-dependent RNA polymerase gene, partial cds",12-DEC-2023,Avian astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,384,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,YN-Km122022,China,,Dec-2022,swab,Chroicocephalus ridibundus,No,1,No,No,Aves
OR645517,OR645517.1,"MAG: Pachyptila astrovirus isolate OM8 structural polyprotein gene, partial cds",11-DEC-2023,Pachyptila astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,369,"Grimwood,R.M. and Geoghegan,J.L.",,OM8,New Zealand,,2021/2022,oral and cloacal swab,Pachyptila vittata,Yes,1,No,No,Aves
OR645486,OR645486.1,"MAG: Pachyptila astrovirus isolate OM8 non-structural polyprotein gene, partial cds",11-DEC-2023,Pachyptila astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,572,"Grimwood,R.M. and Geoghegan,J.L.",,OM8,New Zealand,,2021/2022,oral and cloacal swab,Pachyptila vittata,Yes,1,No,No,Aves
OR840971,OR840971.1,"Mamastrovirus 3 isolate PAstV/LUVAS/2022/K6 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Mamastrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis,Mamastrovirus suis,Astroviridae,390,"Panghal,R., Kumar,P., Minhas,S., Mehtani,R., Sheoran,D., Kumar,P., Gupta,A.K., Jindal,N. and Chhabra,R.",,PAstV/LUVAS/2022/K6,India,,2022,feces,pig,No,1,No,No,Mammalia
OR840970,OR840970.1,"Mamastrovirus 3 isolate PAstV/LUVAS/2022/9 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Mamastrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis,Mamastrovirus suis,Astroviridae,390,"Panghal,R., Kumar,P., Minhas,S., Mehtani,R., Sheoran,D., Kumar,P., Gupta,A.K., Jindal,N. and Chhabra,R.",,PAstV/LUVAS/2022/9,India,,2022,feces,pig,No,1,No,No,Mammalia
OR840969,OR840969.1,"Mamastrovirus 3 isolate PAstV/LUVAS/2022/101 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Mamastrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis,Mamastrovirus suis,Astroviridae,390,"Panghal,R., Kumar,P., Minhas,S., Mehtani,R., Sheoran,D., Kumar,P., Gupta,A.K., Jindal,N. and Chhabra,R.",,PAstV/LUVAS/2022/101,India,,2022,feces,pig,No,1,No,No,Mammalia
OR840950,OR840950.1,"Rodent astrovirus isolate CHN_YN-NJ72_2022 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,324,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-NJ72_2022,China,,Jun-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR840949,OR840949.1,"Rodent astrovirus isolate CHN_YN-WS4_2022 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,303,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-WS4_2022,China,,Jul-2022,tissue,Rattus norvegicus,No,1,No,No,Mammalia
OR840948,OR840948.1,"Rodent astrovirus isolate CHN_YN-LH15_2022 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,315,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH15_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR840947,OR840947.1,"Rodent astrovirus isolate CHN_YN-LH37_2022 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,315,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH37_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR840946,OR840946.1,"Rodent astrovirus isolate CHN_YN-LH29_2022 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,315,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH29_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR840945,OR840945.1,"Rodent astrovirus isolate CHN_YN-LH38_2022 RNA-dependent RNA polymerase mRNA, partial cds",10-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,315,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH38_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR270284,OR270284.1,MAG: Culex Bastrovirus-like virus isolate OGH01 clone gangh01 genomic sequence,10-DEC-2023,Culex Bastrovirus-like virus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,5258,"Richard,J.C., Dunn,C.D. and Goldberg,T.L.",,OGH01,"USA: Owyhee River, Oregon",,25-Jul-2018,hemolymph,Gonidea angulata,Yes,4,No,No,Bivalvia
OQ986722,OQ986722.1,MAG: Spider astrovirus isolate ARAN genomic sequence,10-DEC-2023,Spider astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6771,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,ARAN,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,,Araneae,Yes,2,No,No,Arachnida
OQ986649,OQ986649.1,MAG: Avian astrovirus 7 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 7,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,2437,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,2,No,No,
OQ986648,OQ986648.1,MAG: Avian astrovirus 13 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 13,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,4527,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,2,No,No,
OQ986679,OQ986679.1,MAG: Avian astrovirus 3 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 3,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6531,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,3,No,No,
OQ986609,OQ986609.1,MAG: Avian astrovirus 9 isolate RHFU genomic sequence,10-DEC-2023,Avian astrovirus 9,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6664,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,RHFU,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,3,No,No,
OQ986608,OQ986608.1,MAG: Avian astrovirus 5 isolate RHFU genomic sequence,10-DEC-2023,Avian astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6520,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,RHFU,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,3,No,No,
OQ986607,OQ986607.1,MAG: Avian astrovirus 4 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 4,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6631,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,3,No,No,
OQ986677,OQ986677.1,MAG: Avian astrovirus 15 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 15,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,4789,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,3,No,No,
OQ986606,OQ986606.1,MAG: Avian astrovirus 14 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 14,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6655,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,3,No,No,
OQ986605,OQ986605.1,MAG: Avian astrovirus 12 isolate BOPU genomic sequence,10-DEC-2023,Avian astrovirus 12,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6591,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,BOPU,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,3,No,No,
OQ986723,OQ986723.1,MAG: Mite astrovirus isolate ORIB genomic sequence,10-DEC-2023,Mite astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,6788,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,ORIB,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,,Oribatida,Yes,1,No,No,Arachnida
OQ986681,OQ986681.1,MAG: Avian astrovirus 8 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 8,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,313,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,1,No,No,
OQ986680,OQ986680.1,MAG: Avian astrovirus 6 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 6,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,610,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,1,No,No,
OQ986678,OQ986678.1,MAG: Avian astrovirus 16 isolate GEIG genomic sequence,10-DEC-2023,Avian astrovirus 16,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,372,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,GEIG,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,1,No,No,
OQ986676,OQ986676.1,MAG: Avian astrovirus 11 isolate RHFU genomic sequence,10-DEC-2023,Avian astrovirus 11,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,650,"French,R.K., Anderson,S.H., Cain,K.E., Greene,T.C., Minor,M., Miskelly,C.M., Montoya,J.M., Muller,C.G., Taylor,M.W., Recovery Team,K. and Holmes,E.C.",,RHFU,New Zealand: Pukenui/Anchor Island,,Feb-2021/Mar-2021,cloacal swab,,Yes,1,No,No,
OR835189,OR835189.1,"Rodent astrovirus isolate CHN_YN-LH14_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,309,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH14_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835188,OR835188.1,"Rodent astrovirus isolate CHN_YN-LH2_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,309,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH2_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835187,OR835187.1,"Rodent astrovirus isolate CHN_YN-LH21_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,318,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH21_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835186,OR835186.1,"Rodent astrovirus isolate CHN_YN-LH7_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,318,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH7_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835185,OR835185.1,"Rodent astrovirus isolate CHN_YN-LH6_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,306,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH6_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835184,OR835184.1,"Rodent astrovirus isolate CHN_YN-LH25_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,318,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH25_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835183,OR835183.1,"Rodent astrovirus isolate CHN_YN-LH39_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,318,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH39_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835182,OR835182.1,"Rodent astrovirus isolate CHN_YN-LH23_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,318,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH23_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835181,OR835181.1,"Rodent astrovirus isolate CHN_YN-LH16_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,318,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH16_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835180,OR835180.1,"Rodent astrovirus isolate CHN_YN-LH13_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,285,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH13_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835179,OR835179.1,"Rodent astrovirus isolate CHN_YN-LH31_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,318,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH31_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835178,OR835178.1,"Rodent astrovirus isolate CHN_YN-LH35_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,321,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-LH35_2022,China,,Jul-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
OR835177,OR835177.1,"Rodent astrovirus isolate CHN_YN-NJ81_2022 RNA-dependent RNA polymerase mRNA, partial cds",08-DEC-2023,Rodent astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,321,"Xia,X., Wang,B., Hou,J., Huang,X., Yang,L., Le,X., Ning,Y. and Wang,J.",,CHN_YN-NJ81_2022,China,,Jun-2022,tissue,Rattus tanezumi,No,1,No,No,Mammalia
